posted,neighborhood,post title,number bedrooms,sqft,URL,price,neighborhood_simplified
2022-03-01 07:37:00,( Richmond,CAPRI - 2 Bed & 1 Bath - Great Location and Spacious!,2.0,750.0,https://vancouver.craigslist.org/rch/apa/d/richmond-capri-bed-bath-great-location/7444176483.html,2150,Richmond
2022-03-01 07:37:00,"(2615 Columbia Street, Vancouver, Bc City Of Vancouver",HUGE Furnished Studio in Mt. Pleasant / Fairview - Newly Renovated!,,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-huge-furnished-studio-in-mt/7451498359.html,2300,Vancouver
2022-03-01 07:36:00,( Delta,LOOKING TO RENT,4.0,,https://vancouver.craigslist.org/rds/apa/d/delta-looking-to-rent/7446533690.html,3500,Delta
2022-03-01 07:35:00,"(Vancouver West Side, Kerrisdale City Of Vancouver",>> Fully renovated beautiful 2 bedrm Vancouver West side 8’ ceiling ++,2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-renovated-beautiful/7444076968.html,2000,Vancouver
2022-03-01 07:34:00,"(Vancouver West Side, Sw Marine Drive City Of Vancouver","** Brand New Spacious 1,100 sf, 2 bed in beautiful South Kerrisdale **",2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-spacious-1100-sf/7444068291.html,2000,Vancouver
2022-03-01 07:34:00,(Halifax Burnaby,Spacious 2bed/2bath**North Burnaby**,2.0,930.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-2bed-2bathnorth-burnaby/7448231690.html,2600,Burnaby
2022-03-01 07:33:00,(North Vancouver North Shore,Canyon Heights Garden Suite Available Now!,3.0,1100.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-canyon-heights-garden/7452356977.html,2350,North Vancouver
2022-03-01 07:29:00,( Burnaby,964sqft brand new 1br. Luxury suite,1.0,964.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-964sqft-brand-new-1br-luxury/7451324944.html,2200,Burnaby
2022-03-01 07:24:00,( Tricities,"House in Fraser Crescent Mission, Perfect for small family!",4.0,1686.0,https://vancouver.craigslist.org/pml/apa/d/mission-house-in-fraser-crescent/7452352646.html,1800,
2022-03-01 07:22:00,(1372 Seymour Street City Of Vancouver,LUXURIOUS YALETOWN LIVING,1.0,667.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-yaletown-living/7449846680.html,2600,Vancouver
2022-03-01 07:10:00,( Burnaby,"Fitness facility, Heated outdoor pool, Social room",1.0,642.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-fitness-facility-heated-outdoor/7450895805.html,2100,Burnaby
2022-03-01 07:09:00,(Vancouver City Of Vancouver,Furnished - Stunning View 1Bed Suite in Downtown Sub-Penthouse,1.0,595.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-stunning-view-1bed/7445712140.html,2500,Vancouver
2022-03-01 07:09:00,(Burnaby Burnaby,South Slope Quiet 2 Bed 2 Bath w/ Huge 109sf Deck @ Cortina,2.0,833.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-south-slope-quiet-bed-bath-huge/7442498523.html,2490,Burnaby
2022-03-01 07:09:00,(Vancouver City Of Vancouver,Knight Cedar Cottage 3 Bed Basement Suite on Corner Lot,3.0,859.0,https://vancouver.craigslist.org/van/apa/d/vancouver-knight-cedar-cottage-bed/7449400076.html,1790,Vancouver
2022-03-01 07:09:00,(Vancouver City Of Vancouver,Mount Pleasant Brand New 2 Bed Condo w/ 2 Balconies @ Second + Main,2.0,736.0,https://vancouver.craigslist.org/van/apa/d/vancouver-mount-pleasant-brand-new-bed/7444234456.html,2650,Vancouver
2022-03-01 07:08:00,(North Vancouver North Shore,Pet Friendly Three Bedroom Apartment,3.0,1180.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-pet-friendly-three/7449506090.html,3000,North Vancouver
2022-03-01 07:07:00,(Vancouver City Of Vancouver,Coal Harbour 2 Bed 2 Bath Huge Condo w/ Balcony @ Classico,2.0,1195.0,https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-bed-bath-huge/7452344421.html,3700,Vancouver
2022-03-01 06:54:00,(Fraser Heights Delta,Brand new 2 bedrooms basement suite for rent,2.0,1000.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-brand-new-bedrooms/7452338427.html,1600,Delta
2022-03-01 06:54:00,(Vancouver City Of Vancouver,Yaletown Sensational 2 Bed 2 Bath Loft Conversion @ The Crandall (410),2.0,972.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-sensational-bed-bath/7452338380.html,5000,Vancouver
2022-03-01 06:50:00,(Vancouver City Of Vancouver,2 bedroom 1 bath for rent (short term rental),2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-for-rent-short/7445590477.html,1600,Vancouver
2022-03-01 06:42:00,(Vancouver City Of Vancouver,MODERN & BRIGHT TOWNHOUSE WITHIN UBC - LIBERTA,2.0,1315.0,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bright-townhouse/7446176041.html,3400,Vancouver
2022-03-01 06:33:00,(Burnaby Burnaby,3year old kingsway 2bed rooms for rent,2.0,840.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-3year-old-kingsway-2bed-rooms/7451003222.html,2500,Burnaby
2022-03-01 06:07:00,(Ladner Delta,Family looking for Long Term Rental,4.0,,https://vancouver.craigslist.org/rds/apa/d/delta-central-family-looking-for-long/7450239444.html,3800,Delta
2022-03-01 06:00:00,( City Of Vancouver,"24 hour on-site professional management, Bike Storage, Social room",,399.0,https://vancouver.craigslist.org/van/apa/d/vancouver-24-hour-on-site-professional/7446497760.html,1900,Vancouver
2022-03-01 05:58:00,"(Metrotown, Central Park, Metopolis, Burnaby Burnaby","2 Bed, 2 Bath, Balcony, In-Suite Laundry",2.0,1038.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-balcony-in-suite/7441092725.html,2600,Burnaby
2022-03-01 05:57:00,(Burnaby Burnaby,Metrotown centre new 2 bedrooms for rent,2.0,850.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-centre-new-bedrooms/7452315794.html,3000,Burnaby
2022-03-01 05:43:00,(Downtown Vancouver City Of Vancouver,"$2500/ 1br - 500ft2 - Fully Furnished 1 BR + Flex/Den,",1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-br-500ft2-fully-furnished-br/7449942226.html,2500,Vancouver
2022-03-01 05:41:00,(Vancouver City Of Vancouver,Studio Suite close to Main Street,,400.0,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-suite-close-to-main/7452310956.html,1600,Vancouver
2022-03-01 04:07:00,"(Coal Harbour , West End , Downtown City Of Vancouver",renovated apt- Heritage Building,2.0,950.0,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-apt-heritage/7446487218.html,2700,Vancouver
2022-03-01 04:01:00,(Coquitlam Tricities,"Renovated 2 Bed, 1.5 Bath w/ office and covered deck",2.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-renovated-bed-15-bath-office/7450322685.html,2150,Coquitlam
2022-03-01 04:01:00,(Coquitlam Tricities,"Adorable 1 bed, 1 bath w/ office",1.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-adorable-bed-bath-office/7450309427.html,1480,Coquitlam
2022-03-01 04:01:00,(Coquitlam Tricities,"Bright 2 Bed, 1 Bath with covered deck",2.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bright-bed-bath-with-covered/7450360723.html,1630,Coquitlam
2022-03-01 04:00:00,(Coquitlam Tricities,"Creekside 1 Bed, 1 Bath w/ office",1.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-creekside-bed-bath-office/7450347000.html,1750,Coquitlam
2022-03-01 03:58:00,( City Of Vancouver,"Social room, 2 elevators, Bike Storage",,371.0,https://vancouver.craigslist.org/van/apa/d/vancouver-social-room-elevators-bike/7446544781.html,1950,Vancouver
2022-03-01 03:26:00,(North Burnaby Burnaby,Garden level suite,1.0,,https://vancouver.craigslist.org/bnc/apa/d/garden-level-suite/7452285584.html,1300,Burnaby
2022-03-01 03:13:00,(White Rock Delta,White Rock - 4 Bedroom with Ocean Views Home,4.0,,https://vancouver.craigslist.org/rds/apa/d/white-rock-white-rock-bedroom-with/7449188997.html,4500,Delta
2022-03-01 02:43:00,(May 1St Front Row English Bay Views Galore!!!!!!!!!!!!!!!!!! City Of Vancouver,Luxe Deluxe FURNISHED & REALLY FABULOUS at Shangri-La!!!!!!!!!!!!!!!!!,2.0,1445.0,https://vancouver.craigslist.org/van/apa/d/luxe-deluxe-furnished-really-fabulous/7452281957.html,8500,Vancouver
2022-03-01 02:28:00,(Richmond Richmond,Spacious 2 Bed 1 Bath Suite @ West Cambie Richmond,2.0,900.0,https://vancouver.craigslist.org/rch/apa/d/richmond-spacious-bed-bath-suite-west/7452276833.html,1650,Richmond
2022-03-01 02:14:00,(Yaletown City Of Vancouver,"Large, floor renovated apartment with 3 BR",3.0,1245.0,https://vancouver.craigslist.org/van/apa/d/vancouver-large-floor-renovated/7452280020.html,3950,Vancouver
2022-03-01 02:11:00,(Burnaby Burnaby,"3BR 2BA in house, close to schools, public transit",3.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-3br-2ba-in-house-close-to/7449732862.html,2100,Burnaby
2022-03-01 01:58:00,( City Of Vancouver,"24 Hour On Site Professional Management, 2 Elevator, Social Room",,371.0,https://vancouver.craigslist.org/van/apa/d/vancouver-24-hour-on-site-professional/7448317642.html,1950,Vancouver
2022-03-01 01:50:00,(Coquitlam Tricities,Brand New 1 BR unit with Amazing View,1.0,561.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-br-unit-with/7452278505.html,2000,Coquitlam
2022-03-01 01:48:00,(North Vancouver North Shore,1.5 bathroom Renovated + den - Woodcroft in N.Van,2.0,965.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-15-bathroom-renovated/7452278382.html,2550,North Vancouver
2022-03-01 01:39:00,(Richmond Center City Of Vancouver,Brand New 2 bed 2 bath & 1 Parking @ Richmond Center/Brighouse Station,2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/richmond-brand-new-bed-bath-parking/7452277821.html,3300,Richmond
2022-03-01 01:33:00,(Delta B.C Delta,"4 Bedroom home in North Delta, Big yard, close to amenities",4.0,2900.0,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-bedroom-home-in-north/7452277480.html,3300,Delta
2022-03-01 01:13:00,(Arcadia @ Highgate Village! Gigantic Corner Views! Burnaby,Excellent Floor Plan! Big Suite with Two Balconies! Now or April 1st!,2.0,1046.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-excellent-floor-plan-big-suite/7452276314.html,2600,Burnaby
2022-03-01 01:10:00,(Richmond Center City Of Vancouver,Brand New 1 bed 1 bath 1 den & Parking @ Richmond Center/Skytrain,2.0,700.0,https://vancouver.craigslist.org/van/apa/d/richmond-brand-new-bed-bath-den-parking/7452276112.html,2450,Richmond
2022-03-01 00:44:00,( Burnaby,"Tennis Court, Secure entry, Over the range microwave",2.0,806.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-tennis-court-secure-entry-over/7449999325.html,2475,Burnaby
2022-03-01 00:44:00,(Richmond Center Richmond,Brand New 1 bed 1 bath & Parking @ Richmond Center/Brighouse Station,1.0,500.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bed-bath-parking/7452274474.html,1980,Richmond
2022-03-01 00:43:00,(Upper Lonsdale North Shore,Stunning 4 bed House,4.0,2200.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-central/7452274456.html,4750,
2022-03-01 00:40:00,(Univercity Burnaby North Burnaby,2 BD 2 BA 2 Parking Luxury - North-shore facing massive private patio,2.0,1015.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bd-ba-parking-luxury-north/7445271950.html,3300,Burnaby
2022-03-01 00:32:00,(Capital Hill Burnaby,"3 bd , 2 bath , entire home for rent in capital hill",3.0,1500.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bd-bath-entire-home-for-rent-in/7452273727.html,2500,Burnaby
2022-03-01 00:29:00,(New Westminster Burnaby,Large and Beautiful 2 Bedroom New West 1000Sq Ft,2.0,1000.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-large-and-beautiful/7449214004.html,1895,New Westminster
2022-03-01 00:25:00,(River District City Of Vancouver,Kinship Housing Co-op | 3BR | Parking and Laundry | River District,3.0,810.0,https://vancouver.craigslist.org/van/apa/d/vancouver-kinship-housing-co-op-3br/7452273189.html,2400,Vancouver
2022-03-01 00:23:00,(Surrey Delta,2 Bedroom Basement Suite - Available Now,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-basement-suite/7452273054.html,1500,Surrey
2022-03-01 00:13:00,(Burnaby Burnaby,Brand new sweet one bedroom suite ground level,1.0,500.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-sweet-one-bedroom/7444533773.html,1400,Burnaby
2022-03-01 00:09:00,(Richmond Richmond,Rent Richmond Fully Furnished 1 Bedroom Apartment,1.0,680.0,https://vancouver.craigslist.org/rch/apa/d/richmond-rent-richmond-fully-furnished/7452272221.html,1900,Richmond
2022-03-01 00:05:00,(Vancouver City Of Vancouver,SHORT TERM RENTAL New Vancouver West Townhouse,3.0,1450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-short-term-rental-new/7452271936.html,4650,Vancouver
2022-03-01 00:02:00,(Downtown Vancouver City Of Vancouver,Fully Furnished Apartment Condo Studio Rentals in Downtown Vancouver,,470.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-apartment/7452271609.html,2100,Vancouver
2022-03-01 00:02:00,(Vancouver City Of Vancouver,All Inclusive Corporate Studio Apartment in Yaletown,,460.0,https://vancouver.craigslist.org/van/apa/d/vancouver-all-inclusive-corporate/7452271595.html,2100,Vancouver
2022-03-01 00:02:00,(Vancouver City Of Vancouver,Brand New! UBC 1 Bedroom Apartment Cedar Walk,1.0,560.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-ubc-bedroom/7452271625.html,2599,Vancouver
2022-03-01 00:01:00,(Downtown Waterfront New Westminster Burnaby,Bright and Clean Fully Furnished 1 Bed Condo near Skytrain,1.0,640.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-bright-and-clean-fully/7451034459.html,1950,New Westminster
2022-03-01 00:00:00,(Burnaby Burnaby,"3 beds, 1.5 bath townhouse , $ 2950",3.0,1211.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beds-15-bath-townhouse/7452271522.html,2950,Burnaby
2022-02-28 23:58:00,"(King George Blvd, Surrey",Newly Renovated 2 Bedroom/1 Bath Apartment Suite in Newton,2.0,800.0,https://vancouver.craigslist.org/rds/apa/d/surrey-newly-renovated-bedroom-bath/7452271378.html,1400,Surrey
2022-02-28 23:55:00,(Ubc Vancouver West City Of Vancouver,UBC Garden level 2 bedroom 2 bath suite,2.0,834.0,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-garden-level-bedroom-bath/7452271171.html,2850,Vancouver
2022-02-28 23:50:00,( City Of Vancouver,"Outdoor patio and BBQ area, Bike Storage, 2 elevators",,399.0,https://vancouver.craigslist.org/van/apa/d/vancouver-outdoor-patio-and-bbq-area/7448259466.html,1900,Vancouver
2022-02-28 23:48:00,(South Surrey Delta,2br+1den Penthouse in South Surrey,2.0,981.0,https://vancouver.craigslist.org/rds/apa/d/surrey-2br1den-penthouse-in-south-surrey/7444378512.html,2500,Surrey
2022-02-28 23:47:00,(Coquitlam City Of Vancouver,Brand New Unfurnished Unit with Parking + Storage For Rent!,2.0,709.0,https://vancouver.craigslist.org/van/apa/d/coquitlam-brand-new-unfurnished-unit/7452270570.html,2580,Coquitlam
2022-02-28 23:45:00,"(Coquitlam, Bc Tricities","2br1ba suite, walk-out basement, quiet neighbourhood, burke mountain",2.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-2br1ba-suite-walk-out/7452270387.html,1750,Coquitlam
2022-02-28 23:42:00,(Vancouver City Of Vancouver,Large 2 bedroom & 2 bathroom available in the heart of East Vancouver!,2.0,1130.0,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-bathroom/7452270163.html,2600,Vancouver
2022-02-28 23:41:00,(South Surrey White Rock Delta,1 bedroom Large Basement,1.0,1000.0,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-large-basement/7451371631.html,1600,Surrey
2022-02-28 23:41:00,(Cedar Hills Delta,"Beautiful, stylish and modern 2 bedroom ground-level apartment",2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-beautiful-stylish-and-modern/7452270031.html,1700,Delta
2022-02-28 23:35:00,(Vancouver City Of Vancouver,Fully Furnished 1Bed+Den+Parking @Strathcona Village,1.0,546.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished/7452269624.html,2300,Vancouver
2022-02-28 23:35:00,(Metrotown Burnaby,Immediately available 2 bedroom Condo - 13th floor,2.0,820.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-immediately-available-bedroom/7444081148.html,2550,Burnaby
2022-02-28 23:32:00,"(Sfu University Skytrain, Burnaby Burnaby","Furnished 2bed suite, utility included, walk to skytrain",2.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-furnished-2bed-suite-utility/7447091757.html,1750,Burnaby
2022-02-28 23:32:00,(West Vancouver North Shore,"*** STYLISH, BRIGHT FULLY FURNISHED STUDIO, HORSESHOE BAY AREA ***",,550.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-stylish-bright-fully/7444537158.html,1680,West Vancouver
2022-02-28 23:32:00,(North Vancouver- Canyon Blv. North Shore,*** 3 BEDROOM+1.5 BATHROOM BRIGHT BASEMENT SUITE ***,3.0,1100.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom15-bathroom/7447096632.html,2750,North Vancouver
2022-02-28 23:32:00,(North Vancouver-Edgemont Village North Shore,**SPACIOUS 3 BDR+ 2 FULL BATH GREAT LOCATION BRIGHT BASEMENT SUITE**,3.0,1250.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-spacious-bdr-full-bath/7448962231.html,2950,North Vancouver
2022-02-28 23:31:00,(Coquitlam Tricities,*** 2 BEDROOM+1 BATHROOM BRAND NEW GROUND LEVEL UNFURNISHED ***,2.0,870.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom1-bathroom-brand-new/7452269246.html,2450,Coquitlam
2022-02-28 23:27:00,(Coquitlam Burnaby,NEW 1 Bed 1 Den/Jr Bed 1 Bath 1 Parking AC Gym Lougheed Skytrain to Metrotown Do,1.0,715.0,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-new-bed-den-jr-bed-bath/7452268986.html,2400,Coquitlam
2022-02-28 23:20:00,(Vancouver City Of Vancouver,"Cozy, 2 Bedroom Laneway House - Orange Door (2 yr old lwh)",2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bedroom-laneway-house/7452268344.html,2300,Vancouver
2022-02-28 23:15:00,(West Coquitlam Tricities,"Lougheed Mall area -16th Floor NE facing corner unit, spectacular view",2.0,800.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-lougheed-mall-area-16th-floor/7452267963.html,2500,Coquitlam
2022-02-28 23:14:00,(Vancouver City Of Vancouver,One bedroom one bath Vancouver,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-one-bath-vancouver/7452267896.html,1200,Vancouver
2022-02-28 23:13:00,(New Westminster Burnaby,"Spacious three-bedroom apartment (""penthouse"")",3.0,1100.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-spacious/7444733765.html,2600,New Westminster
2022-02-28 23:11:00,(South Surrey,Rancher for rent,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-rancher-for-rent/7452267576.html,2150,Surrey
2022-02-28 23:10:00,"(Langley, Bc Delta",2 BED 2 BATH - BRAND NEW! LANGLEY ACROSS FROM COSTCO,2.0,866.0,https://vancouver.craigslist.org/rds/apa/d/langley-bed-bath-brand-new-langley/7450557929.html,2200,Langley
2022-02-28 22:53:00,(New Westminster Glenbrooke Burnaby,1 Bedroom Condo In New Westminster,1.0,564.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-bedroom-condo/7452265789.html,1750,New Westminster
2022-02-28 22:52:00,(Burnaby Burnaby,1 bdrm + office/den $1750 North Burnaby near SFU/BCIT,2.0,800.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bdrm-office-den-1750-north/7452265696.html,1750,Burnaby
2022-02-28 22:43:00,(Burnaby Burnaby,2 bdrm $1500 North Burnaby near SFU/BCIT,2.0,600.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bdrm-1500-north-burnaby-near/7443666568.html,1500,Burnaby
2022-02-28 22:40:00,(Vancouver City Of Vancouver,4BR 2.5BA Vancouver West House near Private Schools,4.0,2000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-4br-25ba-vancouver-west-house/7452264580.html,4600,Vancouver
2022-02-28 22:40:00,(Coquitlam West Tricities,Brand New 2 Bed 2 Bath Condo for rent,2.0,749.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-bed-bath-condo-for/7452264340.html,2600,Coquitlam
2022-02-28 22:35:00,(Vancouver City Of Vancouver,SOUTH GRANVILLE BROADWAY AREA,1.0,660.0,https://vancouver.craigslist.org/van/apa/d/vancouver-south-granville-broadway-area/7452264046.html,2100,Vancouver
2022-02-28 22:35:00,(North Burnaby Burnaby,Ground level 1 bedroom furnished near SFU for rent,1.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-ground-level-bedroom-furnished/7452263973.html,900,Burnaby
2022-02-28 22:32:00,(Renfrew Heights City Of Vancouver,3 bed 2 bath UPPER level suite available April,3.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-upper-level-suite/7452263661.html,2600,Vancouver
2022-02-28 22:31:00,(Downtown,Downtown Furnished 1 bed/1bath plus flex room,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-furnished-bed-1bath/7450149307.html,2200,
2022-02-28 22:31:00,"(Brighouse, Richmond Richmond",Richmond Camber Oval Village 5th level 1 bedrm condo with 250sf patio,1.0,600.0,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-camber-oval-village/7450171551.html,1950,Richmond
2022-02-28 22:31:00,(Cooney And Spires Richmond,Richmond 3bedroom 4baths townhouse central Richmond,3.0,1180.0,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-3bedroom-4baths/7450171392.html,3200,Richmond
2022-02-28 22:31:00,"(Vancouver,South Marine City Of Vancouver",BRAND NEW 1BR Condo with A/C in River District,1.0,530.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-1br-condo-with-c-in/7450100272.html,2000,Vancouver
2022-02-28 22:31:00,"(Vancouver West, Point Grey, Pt Grey, Kitsilano,Ubc City Of Vancouver",Kitsilano - Laundry - Gas Stove - Big Yard -Private,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-kitsilano-laundry-gas-stove/7452263521.html,1900,Vancouver
2022-02-28 22:27:00,"(Glenwood, Port Coquitlam Tricities",Newly Renovated Above Ground 2brdm Suite,2.0,1000.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-newly-renovated/7446592972.html,1850,Coquitlam
2022-02-28 22:25:00,( City Of Vancouver,Spacious 2 bedroom at Main and 15th,2.0,900.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bedroom-at-main-and/7452262885.html,2300,Vancouver
2022-02-28 22:25:00,(2008 Rosser Avenue Burnaby,Brentwood SOLO District Studio/Junior 1 Bedroom Unit,1.0,500.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-solo-district-studio/7452262864.html,1950,Burnaby
2022-02-28 22:22:00,"(Deerlake, Burnaby Burnaby",Newly renovated Ground level 1 bedroom Suite own laundry,1.0,500.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-newly-renovated-ground-level/7445414307.html,1500,Burnaby
2022-02-28 22:19:00,(Capilano Area North Shore,Upper floor of a house for rent,3.0,1250.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-upper-floor-of-house/7447105111.html,3100,
2022-02-28 22:18:00,"(13615 Fraser Highway, Surrey, Bc Delta",NEW 1 BEDROOM 1 BATH at King George Hub 1,1.0,504.0,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-new-bedroom-bath/7452261979.html,1600,Surrey
2022-02-28 22:16:00,(Headinbuttville Tricities,BEWARE : ILLITERATE LANDLORDS WHO CAN'T FOLLOW THE RULES,,,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-beware-illiterate/7442462398.html,432,
2022-02-28 22:15:00,(West Point Grey City Of Vancouver,4 Bed 2 Bath house Avail May 1 - 5 mins to ubc - V6R1S9,4.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-house-avail-may-mins/7449093325.html,3895,Vancouver
2022-02-28 22:15:00,(West Point Grey (Near West 5Th Ave @ Blanca St) City Of Vancouver,4 Bed 2 Bath Avail May 1 - 5 mins to ubc - V6R1S9,4.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-avail-may-mins-to/7448793423.html,3495,Vancouver
2022-02-28 22:14:00,(New Westminster Burnaby,Luxurious & Cosy condo in New Westminster Downtown(Eliott),1.0,575.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-luxurious-cosy-condo-in/7450999447.html,1800,New Westminster
2022-02-28 22:14:00,(4650 Brentwood Boulevard Burnaby,Brentwood Condo with Unobstructed Mountain View,1.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-condo-with/7451007155.html,2100,Burnaby
2022-02-28 22:14:00,(Vancouver City Of Vancouver,Penthouse Loft Industrial Design at Mainspace,,800.0,https://vancouver.craigslist.org/van/apa/d/vancouver-penthouse-loft-industrial/7446445518.html,3750,Vancouver
2022-02-28 22:14:00,(Lions Bay North Shore,Beachfront home with immaculate design,3.0,4500.0,https://vancouver.craigslist.org/nvn/apa/d/lions-bay-beachfront-home-with/7440209554.html,29500,
2022-02-28 22:14:00,(Yaletown City Of Vancouver,Yaletown Penthouse with Private Elevator,4.0,2800.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-penthouse-with/7441077006.html,10000,Vancouver
2022-02-28 22:13:00,(Kitsilano City Of Vancouver,"Character Loft Townhouse, with Private Covered Patio",2.0,1300.0,https://vancouver.craigslist.org/van/apa/d/vancouver-character-loft-townhouse-with/7440219802.html,5900,Vancouver
2022-02-28 22:13:00,(Galiano St Coquitlam Tricities,"Interlink Realty - 6 Bed, 3 Bath Entire house for rent! Ref# 1215G",6.0,2200.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-interlink-realty-bed-bath/7447962923.html,3500,Coquitlam
2022-02-28 22:13:00,(Vancouver City Of Vancouver,Spacious Private Duplex in East Vancouver,3.0,1667.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-private-duplex-in/7440224421.html,7500,Vancouver
2022-02-28 22:12:00,(Beatty Street (Gastown,"Unfurnished, Modern, Brick and Beam Loft",1.0,1350.0,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-modern-brick-and/7447298663.html,4600,
2022-02-28 22:12:00,(Coquitlam Tricities,Affordable basement suite in West Coquitlam. Central to everywhere!,1.0,450.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-affordable-basement-suite-in/7452261078.html,1350,Coquitlam
